<node>	<field>	<description>	<type>	<options>	<required>	<term>
imaging_report	abnormal_volume_percentage	Overall percent of abnormal volume. Pleural effusion should be excluded. This is a professional judgment number in addition to the volume that can be calculated	string		No
imaging_report	hemithorax_pleuraleffusion_percentage	indicate % of hemithorax involved (0-100%)	string		No
imaging_report	bilateral_pleuraleffusion	indicate if pleural effusion is bilateral	string		No
imaging_report	non_tb_abnormalities	Non TB Abnormality detected (yes or no)	string		No
imaging_report	mediastinal_lymphnodes	Mediastinal lymph nodes present	string		No
imaging_report	rater	Type of rater, eg: radiologist, general practioner, other	enum	"General practitioner","Radiologist","Other"	No
imaging_report	collapse	Lung collapse detected	string		No
imaging_report	small_cavities	Cavity size: <3cm. Collect % of the sextant that is covered by cavities of this size	string		No
imaging_report	medium_cavities	Cavity size: 3-5 cm. Collect % of the sextant that is covered by cavities of this size	string		No
imaging_report	large_cavities	Cavity size: >5cm. Collect % of the sextant that is covered by cavities of this size	string		No
imaging_report	multi_sextant_cavity	Indicate if any Large cavity belongs to a multi-sextant cavity	string		No
imaging_report	multi_cavities	Indicate if multiple cavities can be seen	string		No
imaging_report	infiltrate	Does infiltrate exist (yes or no)	string		No
imaging_report	infiltrate_low_density	Infiltrate Low density	string		No
imaging_report	infiltrate_medium_density	Infiltrate Medium density	string		No
imaging_report	infiltrate_high_density	Infiltrate High density	string		No
imaging_report	small_nodules	Nodule size: <5mm. Collect % of the sextant that is covered by nodules of this size	string		No
imaging_report	medium_nodules	Nodule size: 15-5mm. Collect % of the sextant that is covered by nodules of this size	string		No
imaging_report	large_nodules	Nodule size:15-30mm. Collect % of the sextant that is covered by nodules of this size	string		No
imaging_report	huge_nodules	Nodule size: >30mm. Tuberculoma. Collect % of the sextant that is covered by nodules of this size	string		No
imaging_report	nodule_calcified	Nodule that is calcified or partially-calcified	string		No
imaging_report	nodule_non_calcified	Nodule that is non-calcified	string		No
imaging_report	cluster_nodes	Nodules that are clustered - several nodules 2mm-5mm apart	string		No
imaging_report	multiple_nodes	Single or multiple nodules	string		No
imaging_report	low_density_nodes	Low/ground glass (active fresh nodules)	string		No
imaging_report	medium_density_nodes	Medium (stabilized fibrotic nodules)	string		No
imaging_report	high_density_nodes	High (calcified nodules, typically sequella)	string		No
imaging_file	image_quality	Good, poor, or average image quality	enum	"Good image quality","Average image quality","Poor image quality","Not Reported"	No
summary_tb_result	culture	Result of culture. Examples include positive growth of mycobacterium, more than 200 colonies, not done, study in progress, results not entered, nonspecific microflora, and more	enum	"Negative","Unknown result","Study in progress","Not done","Nonspecific microflora","MOTT","1 to 19","Positive","20 to 100","100 to 200","More than 200"	No
summary_tb_result	microscopy	Result of microscopy. Examples include 10-99 acid-resistant bacter in 1 field of view when stained by Ziehl-Nielsen, 1 to 9 in 1, 10 to 99 in 100, and more.	string		No
tb_result	test_type	Type of DST test	enum	"bactec","dst","le","hain","genexpert"	No
tb_result	drug	Resistance to drug tested for DST test	enum	"isoniazid","amikacin","amoxicillin_clavulanate","capreomycin","cycloserine","ethambutol","fluoroquinolones',"kanamycin","levofloxacin","moxifloxacin","mycobutin","ofloxacin","p_aminosalicylic_acid","prothionamide","pyrazinamide","rifampicin","streptomycin"	No
tb_result	response	Response to DST test	enum	"not reported","S","R","I"	No
treatment	treatment_span	Span of treatment	integer		No
treatment	regimen_count	Count of regimens	integer		No
treatment	treatment_status	Status of treatment.	string		No
summary_drug_use	h	Yes / No if Isoniazid was included in the regimen	boolean		No
summary_drug_use	r	Yes / No if Rifampicin was included in the regimen	boolean		No
summary_drug_use	s	Yes / No if Streptomycin was included in the regimen	boolean		No
summary_drug_use	e	Yes / No if Ethambutol was included in the regimen	boolean		No
summary_drug_use	ofx	Yes / No if Ofloxacin was included in the regimen	boolean		No
summary_drug_use	cm	Yes / No if Capreomycin was included in the regimen	boolean		No
summary_drug_use	am	Yes / No if Amikacin was included in the regimen	boolean		No
summary_drug_use	km	Yes / No if Kanamycin was included in the regimen	boolean		No
summary_drug_use	z	Yes / No if Pyrazinamide was included in the regimen	boolean		No
summary_drug_use	lfx	Yes / No if Levoflaxcin was included in the regimen	boolean		No
summary_drug_use	mfx	Yes / No if Moxifloxacin was included in the regimen	boolean		No
summary_drug_use	pas	Yes / No if p-aminosalicylic acid was included in the regimen	boolean		No
summary_drug_use	pto	Yes / No if Prothionamide was included in the regimen	boolean		No
summary_drug_use	cs	Yes / No if cycloserine was included in the regimen	boolean		No
summary_drug_use	amx_clv	Yes / No if Amoxicillin-clavulanate was included in the regimen	boolean		No
summary_drug_use	mb	Yes / No if Mycobutin was included in the regimen	boolean		No
summary_drug_use	dld	Yes / No if Delamandid was included in the regimen	boolean		No
summary_drug_use	bdq	Yes / No if Bedaquiline was included in the regimen	boolean		No
summary_drug_use	ipm_cln	Yes / No if Imipenem-cilastatin was included in the regimen	boolean		No
summary_drug_use	lzd	Yes / No if Linezolid was included in the regimen	boolean		No
summary_drug_use	cfz	Yes / No if Clofazimine was included in the regimen	boolean		No
summary_drug_use	clr	Yes / No if Clarithromycin was included in the regimen	boolean		No
summary_drug_use	fq	Yes / No if Fluoroquinolones were included in the regimen	boolean		No
summary_drug_use	ag_cp	Yes / No if aminoglycosides - injectible agents were included in the regimen	boolean		No
summary_drug_use	trd	Yes / No if Terizidone was included in the regimen	boolean		No
summary_drug_use	art	Yes / No if Antiretroviral therapy (a treatment of people infecte with human immunodeficiency virus using anti HIV-drugs) was included in the regimen	boolean		No
summary_drug_use	cotrimoxazol	Yes / No if Co-trimoxazole preventive therapy was included in the regimen	boolean		No
summary_socio_demographic	ex_prisoner	Social risk factors for a patient (yes or no) as ex prisoner	boolean		No
sequencing_result	Mycobacterium_tuberculosis_lineage	Classification determined by spoligotype using the lorikeet spoligotype analysis software.	enum	"Beijing","T5-RUS1","T1","Unknown"	No
sequencing_result	octal_spoligotype	Octal spoligotype determined by the lorikeet spoligotype analysis software.	string		No
sample	ncbi_bioproject	Record identifier assigned by NCBI for entry in the BioProject database.	string		No
sample	ncbi_biosample	Record identifier assigned by NCBI for entry in the BioSample database.	string		No
summary_mutation_panel	gene_name	Name of gene	string		No
summary_mutation_panel	high_confidence	No': Nonsynonymous SNPs that do not have high confidence of association with drug resistance as determined by analysis performed by ReSeqTB or are not listed in ReSeqTB. 'Yes': Nonsynonymous SNPs with high confidence of association with drug resistance as determined by analysis performed by ReSeqTB. 'Null': Synonymous SNPs associated with drug resistance in the literature but not entered in ReSeqTB.	boolean		No
summary_mutation_panel	hain	Genomic single-nucleotide polymorphisms that are tested by the Hain Genotype MTBDRplus and MTBDRsl assays. The value will be 'Yes' if a patient's genomic sequence had a variant in a SNP that is identified by a Hain assay.	boolean		No
summary_mutation_panel	genexpert	Xpert MTB / RIF test to carry out the detection of the presence of Mycobacterium tuberculosis in a sample of diagnostic material and resistance to rifampicin in less than two hours.	boolean		No
demographic	bmi	The body mass divided by the square of the body height expressed in units of kg/m^2.	number		No
